date,TMAX,TMIN,PRCP,state_ansi,county_ansi
1961-05-15,71.76612903225806,52.08,0.24867088607594937,26,
1961-05-16,59.8780487804878,36.79838709677419,0.03189873417721519,26,
1961-05-17,58.333333333333336,32.60344827586207,0.004794520547945206,26,
1961-06-15,66.75,40.416,0.00039473684210526315,26,
1961-06-16,73.64516129032258,41.504,6.578947368421052e-05,26,
1961-06-17,77.27868852459017,46.31147540983606,0.0,26,
1961-07-16,77.09016393442623,58.25806451612903,0.2822,26,
1961-07-17,78.20161290322581,55.266129032258064,0.06866666666666667,26,
1961-07-18,82.65079365079364,55.28125,0.012025316455696202,26,
1961-08-16,76.4758064516129,50.74193548387097,0.0036423841059602642,26,
1961-08-17,79.24193548387096,48.524193548387096,0.0012582781456953642,26,
1961-08-18,83.93650793650794,55.04761904761905,0.018552631578947366,26,
1961-09-16,69.32231404958678,42.10655737704918,0.0020394736842105263,26,
1961-09-17,72.57377049180327,44.442622950819676,0.0,26,
1961-09-18,74.24615384615385,48.46875,0.0,26,
1961-05-15,71.76612903225806,52.08,0.24867088607594937,26,
1961-05-16,59.8780487804878,36.79838709677419,0.03189873417721519,26,
1961-05-17,58.333333333333336,32.60344827586207,0.004794520547945206,26,
1961-06-15,66.75,40.416,0.00039473684210526315,26,
1961-06-16,73.64516129032258,41.504,6.578947368421052e-05,26,
1961-06-17,77.27868852459017,46.31147540983606,0.0,26,
1961-07-16,77.09016393442623,58.25806451612903,0.2822,26,
1961-07-17,78.20161290322581,55.266129032258064,0.06866666666666667,26,
1961-07-18,82.65079365079364,55.28125,0.012025316455696202,26,
1961-08-16,76.4758064516129,50.74193548387097,0.0036423841059602642,26,
1961-08-17,79.24193548387096,48.524193548387096,0.0012582781456953642,26,
1961-08-18,83.93650793650794,55.04761904761905,0.018552631578947366,26,
1961-09-16,69.32231404958678,42.10655737704918,0.0020394736842105263,26,
1961-09-17,72.57377049180327,44.442622950819676,0.0,26,
1961-09-18,74.24615384615385,48.46875,0.0,26,
1961-05-15,74.5,48.5,0.315,26,055
1961-05-16,55.0,35.0,0.005,26,055
1961-05-17,58.5,28.0,0.0,26,055
1961-05-18,53.5,36.5,0.075,26,055
1961-05-19,63.5,27.5,0.0,26,055
1961-05-20,68.0,35.0,0.02,26,055
1961-05-21,58.0,38.5,0.0,26,055
1961-05-22,59.0,26.0,0.0,26,055
1961-05-23,66.5,27.0,0.0,26,055
1961-05-24,79.5,44.5,0.0,26,055
1961-05-25,63.5,38.5,0.28500000000000003,26,055
1961-05-26,44.5,32.0,0.0,26,055
1961-05-27,68.5,26.0,0.0,26,055
1961-05-28,74.0,45.5,0.005,26,055
1961-05-29,56.0,33.0,0.0,26,055
1961-05-30,70.5,27.0,0.0,26,055
1961-05-31,66.5,49.0,0.41,26,055
1961-06-01,74.5,55.5,0.25,26,055
1961-06-02,73.5,46.5,0.0,26,055
1961-06-03,70.5,34.5,0.0,26,055
1961-06-04,80.0,51.5,0.0,26,055
1961-06-05,83.0,53.0,0.0,26,055
1961-06-06,74.0,46.5,0.0,26,055
1961-06-07,72.5,47.5,0.095,26,055
1961-06-08,65.5,57.5,0.295,26,055
1961-06-09,78.0,46.0,0.035,26,055
1961-06-10,70.0,52.0,0.03,26,055
1961-06-11,83.5,49.0,0.06,26,055
1961-06-12,84.0,62.5,0.475,26,055
1961-06-13,74.5,58.0,0.125,26,055
1961-06-14,64.5,50.5,0.0,26,055
1961-06-15,65.5,39.0,0.0,26,055
1961-06-16,76.0,36.5,0.0,26,055
1961-06-17,76.5,45.5,0.0,26,055
1961-06-18,79.0,52.0,0.02,26,055
1961-06-19,66.5,44.0,0.385,26,055
1961-06-20,66.5,34.5,0.0,26,055
1961-06-21,68.5,45.0,0.0,26,055
1961-06-22,62.0,49.5,0.27,26,055
1961-06-23,58.5,48.5,0.51,26,055
1961-06-24,67.5,39.5,0.0,26,055
1961-06-25,69.5,47.0,0.0,26,055
1961-06-26,79.5,43.5,0.0,26,055
1961-06-27,79.5,53.0,0.03,26,055
1961-06-28,88.5,66.0,0.0,26,055
1961-06-29,91.0,67.0,0.0,26,055
1961-06-30,89.5,61.0,0.0,26,055
1961-07-01,88.5,66.0,0.0,26,055
1961-07-02,81.0,58.5,0.005,26,055
1961-07-03,68.5,47.5,0.0,26,055
1961-07-04,68.0,39.0,0.0,26,055
1961-07-05,76.5,38.5,0.0,26,055
1961-07-06,83.0,42.0,0.0,26,055
1961-07-07,68.0,51.5,0.0,26,055
1961-07-08,74.0,45.0,0.0,26,055
1961-07-09,80.0,39.0,0.0,26,055
1961-07-10,74.5,56.5,0.05,26,055
1961-07-11,83.5,60.5,0.055,26,055
1961-07-12,89.0,54.0,0.0,26,055
1961-07-13,80.5,58.0,0.53,26,055
1961-07-14,81.0,60.5,0.34,26,055
1961-07-15,79.0,54.5,0.145,26,055
1961-07-16,75.0,58.0,0.12,26,055
1961-07-17,75.0,54.0,0.10500000000000001,26,055
1961-07-18,76.0,56.0,0.0,26,055
1961-07-19,79.0,55.0,0.29500000000000004,26,055
1961-07-20,80.5,60.0,0.175,26,055
1961-07-21,79.5,55.0,0.0,26,055
1961-07-22,75.0,62.5,0.485,26,055
1961-07-23,80.0,64.0,0.005,26,055
1961-07-24,78.0,60.5,0.6599999999999999,26,055
1961-07-25,71.5,58.0,0.10500000000000001,26,055
1961-07-26,84.5,52.5,0.0,26,055
1961-07-27,86.0,55.5,0.0,26,055
1961-07-28,81.0,62.5,0.015,26,055
1961-07-29,86.0,58.5,0.0,26,055
1961-07-30,79.5,62.0,0.505,26,055
1961-07-31,76.0,61.0,0.725,26,055
1961-08-01,75.5,55.0,0.0,26,055
1961-08-02,77.5,57.5,0.0,26,055
1961-08-03,83.5,55.5,0.115,26,055
1961-08-04,82.5,58.0,0.0,26,055
1961-08-05,77.0,59.0,0.0,26,055
1961-08-06,70.5,51.0,0.015,26,055
1961-08-07,77.5,45.0,0.0,26,055
1961-08-08,84.0,62.0,0.02,26,055
1961-08-09,87.0,58.0,0.0,26,055
1961-08-10,79.5,66.0,0.6399999999999999,26,055
1961-08-11,75.0,60.0,0.33,26,055
1961-08-12,70.5,57.5,0.0,26,055
1961-08-13,68.0,41.0,0.0,26,055
1961-08-14,82.5,46.0,0.005,26,055
1961-08-15,80.5,61.0,0.055,26,055
1961-08-16,74.0,46.0,0.0,26,055
1961-08-17,80.0,46.0,0.0,26,055
1961-08-18,84.5,51.5,0.0,26,055
1961-08-19,76.0,53.5,0.065,26,055
1961-08-20,72.5,42.0,0.0,26,055
1961-08-21,75.5,42.5,0.0,26,055
1961-08-22,76.0,41.0,0.0,26,055
1961-08-23,71.0,51.5,0.06999999999999999,26,055
1961-08-24,73.5,55.0,0.0,26,055
1961-08-25,79.0,52.0,0.0,26,055
1961-08-26,76.0,54.5,0.8150000000000001,26,055
1961-08-27,79.0,51.0,0.01,26,055
1961-08-28,75.0,63.5,0.9950000000000001,26,055
1961-08-29,82.5,61.0,0.0,26,055
1961-08-30,87.5,63.5,0.0,26,055
1961-08-31,88.5,64.0,0.0,26,055
1961-09-01,83.0,69.5,0.07,26,055
1961-09-02,86.0,67.5,0.030000000000000002,26,055
1961-09-03,86.5,68.5,0.0,26,055
1961-09-04,75.0,62.0,0.0,26,055
1961-09-05,79.5,62.0,0.0,26,055
1961-09-06,80.0,58.0,0.43,26,055
1961-09-07,83.5,53.0,0.0,26,055
1961-09-08,83.5,56.0,0.0,26,055
1961-09-09,88.0,63.0,0.0,26,055
1961-09-10,89.0,67.0,0.0,26,055
1961-09-11,81.0,60.0,0.0,26,055
1961-09-12,61.0,53.5,0.6,26,055
1961-09-13,72.5,53.0,2.13,26,055
1961-09-14,66.0,49.0,2.705,26,055
1961-09-15,64.5,41.5,0.060000000000000005,26,055
1961-09-16,69.0,39.0,0.0,26,055
1961-09-17,73.5,41.0,0.0,26,055
1961-09-18,75.5,49.0,0.0,26,055
1961-09-19,74.5,41.0,0.0,26,055
1961-09-20,77.0,45.0,0.0,26,055
1961-09-21,75.5,60.0,0.0,26,055
1961-09-22,74.5,59.5,0.08499999999999999,26,055
1961-09-23,69.0,51.5,0.045,26,055
1961-09-24,61.5,51.0,0.18,26,055
1961-09-25,59.0,50.5,0.27,26,055
1961-09-26,61.5,43.0,0.135,26,055
1961-09-27,63.5,43.0,0.125,26,055
1961-09-28,52.0,35.0,0.02,26,055
1961-09-29,61.0,29.0,0.115,26,055
1961-09-30,71.5,47.0,1.705,26,055
1961-10-01,54.5,41.5,0.36,26,055
1961-10-02,51.0,33.0,0.035,26,055
1961-10-03,52.5,27.0,0.0,26,055
1961-10-04,61.0,36.0,0.0,26,055
1961-10-05,70.0,43.0,0.0,26,055
1961-10-06,74.0,47.0,0.0,26,055
1961-10-07,75.0,47.0,0.0,26,055
1961-10-08,75.0,42.0,0.0,26,055
1961-10-09,78.5,43.0,0.0,26,055
1961-10-10,74.0,55.5,0.0,26,055
1961-10-11,74.5,60.0,0.055,26,055
1961-10-12,73.0,44.0,0.0,26,055
1961-10-13,57.0,42.0,0.245,26,055
1961-10-14,42.5,34.0,0.03,26,055
1961-10-15,53.0,35.5,0.025,26,055
1961-05-15,76.0,60.5,0.10500000000000001,26,113
1961-05-16,63.0,34.5,0.0,26,113
1961-05-17,58.0,28.5,0.0,26,113
1961-05-18,55.0,39.0,0.09,26,113
1961-05-19,64.5,34.0,0.0,26,113
1961-05-20,68.5,35.5,0.0,26,113
1961-05-21,66.5,47.5,0.29000000000000004,26,113
1961-05-22,62.5,30.5,0.0,26,113
1961-05-23,67.0,35.0,0.0,26,113
1961-05-24,79.5,40.5,0.0,26,113
1961-05-25,75.5,42.5,0.265,26,113
1961-05-26,45.0,33.0,0.10500000000000001,26,113
1961-05-27,66.5,26.5,0.0,26,113
1961-05-28,72.5,47.0,0.0,26,113
1961-05-29,66.0,34.0,0.0,26,113
1961-05-30,71.0,30.5,0.0,26,113
1961-05-31,70.0,48.5,0.15,26,113
1961-06-01,73.5,53.5,0.145,26,113
1961-06-02,74.0,54.5,0.04,26,113
1961-06-03,70.5,39.5,0.0,26,113
1961-06-04,73.0,50.5,0.0,26,113
1961-06-05,84.0,52.5,0.0,26,113
1961-06-06,82.0,52.0,0.0,26,113
