date,TMAX,TMIN,PRCP,state_ansi,county_ansi
2012-05-15,77.16746411483254,45.39903846153846,0.01162849872773537,26,
2012-05-16,71.33333333333333,43.666666666666664,0.10847826086956522,26,
2012-06-15,78.57635467980296,52.970443349753694,0.024702702702702705,26,
2012-06-16,86.33333333333333,59.0,0.006836158192090395,26,
2012-07-16,88.6328502415459,64.13106796116504,0.024100529100529098,26,
2012-07-17,94.07692307692308,68.0,0.0014673913043478262,26,
2012-08-16,78.11961722488039,57.75598086124402,0.10801526717557253,26,
2012-08-17,,,0.2564021164021164,26,
2012-09-16,72.2128712871287,44.39108910891089,0.0002380952380952381,26,
2012-09-17,77.375,48.13333333333333,0.004652406417112299,26,
2012-05-15,77.16746411483254,45.39903846153846,0.01162849872773537,26,
2012-05-16,71.33333333333333,43.666666666666664,0.10847826086956522,26,
2012-06-15,78.57635467980296,52.970443349753694,0.024702702702702705,26,
2012-06-16,86.33333333333333,59.0,0.006836158192090395,26,
2012-07-16,88.6328502415459,64.13106796116504,0.024100529100529098,26,
2012-07-17,94.07692307692308,68.0,0.0014673913043478262,26,
2012-08-16,78.11961722488039,57.75598086124402,0.10801526717557253,26,
2012-08-17,,,0.2564021164021164,26,
2012-09-16,72.2128712871287,44.39108910891089,0.0002380952380952381,26,
2012-09-17,77.375,48.13333333333333,0.004652406417112299,26,
2012-05-15,,,0.0,26,009
2012-05-16,,,0.025,26,009
2012-05-17,,,0.0,26,009
2012-05-18,,,0.0,26,009
2012-05-19,,,0.0,26,009
2012-05-20,,,0.0,26,009
2012-05-21,,,0.21,26,009
2012-05-22,,,0.0,26,009
2012-05-23,,,0.0,26,009
2012-05-24,,,0.0,26,009
2012-05-25,,,0.0,26,009
2012-05-26,,,0.0,26,009
2012-05-27,,,0.4,26,009
2012-05-28,,,1.17,26,009
2012-05-29,,,0.365,26,009
2012-05-30,,,0.0,26,009
2012-05-31,,,0.0,26,009
2012-06-01,,,0.045,26,009
2012-06-02,,,1.675,26,009
2012-06-03,,,0.59,26,009
2012-06-04,,,0.0,26,009
2012-06-05,,,0.0,26,009
2012-06-06,,,0.0,26,009
2012-06-07,,,0.0,26,009
2012-06-08,,,0.0,26,009
2012-06-09,,,0.35,26,009
2012-06-10,,,0.0,26,009
2012-06-11,,,0.0,26,009
2012-06-12,,,0.0,26,009
2012-06-13,,,0.025,26,009
2012-06-14,,,0.0,26,009
2012-06-15,,,0.0,26,009
2012-06-16,,,0.0,26,009
2012-06-17,,,0.775,26,009
2012-06-18,,,0.11,26,009
2012-06-19,,,0.985,26,009
2012-06-20,,,0.10500000000000001,26,009
2012-06-21,,,0.005,26,009
2012-06-22,,,0.01,26,009
2012-06-23,,,0.0,26,009
2012-06-24,,,0.055,26,009
2012-06-25,,,0.01,26,009
2012-06-26,,,0.0,26,009
2012-06-27,,,0.0,26,009
2012-06-28,,,0.0,26,009
2012-06-29,,,0.0,26,009
2012-06-30,,,0.0,26,009
2012-07-01,,,0.0,26,009
2012-07-02,,,0.0,26,009
2012-07-03,,,0.89,26,009
2012-07-04,,,0.06,26,009
2012-07-05,,,0.005,26,009
2012-07-06,,,0.0,26,009
2012-07-07,,,0.04,26,009
2012-07-08,,,0.0,26,009
2012-07-09,,,0.0,26,009
2012-07-10,,,0.0,26,009
2012-07-11,,,0.0,26,009
2012-07-12,,,0.0,26,009
2012-07-13,,,0.0,26,009
2012-07-14,,,0.0,26,009
2012-07-15,,,0.75,26,009
2012-07-16,,,0.095,26,009
2012-07-17,,,0.0,26,009
2012-07-18,,,0.02,26,009
2012-07-19,,,0.0,26,009
2012-07-20,,,0.09,26,009
2012-07-21,,,0.0,26,009
2012-07-22,,,0.01,26,009
2012-07-23,,,0.0,26,009
2012-07-24,,,0.0,26,009
2012-07-25,,,0.0,26,009
2012-07-26,,,0.175,26,009
2012-07-27,,,0.0,26,009
2012-07-28,,,0.20500000000000002,26,009
2012-07-29,,,0.0,26,009
2012-07-30,,,0.0,26,009
2012-07-31,,,0.19,26,009
2012-08-01,,,0.0,26,009
2012-08-02,,,0.245,26,009
2012-08-03,,,0.055,26,009
2012-08-04,,,0.0,26,009
2012-08-05,,,0.0,26,009
2012-08-06,,,0.0,26,009
2012-08-07,,,0.0,26,009
2012-08-08,,,0.0,26,009
2012-08-09,,,0.03,26,009
2012-08-10,,,0.0,26,009
2012-08-11,,,0.07500000000000001,26,009
2012-08-12,,,0.0,26,009
2012-08-13,,,0.0,26,009
2012-08-14,,,0.0,26,009
2012-08-15,,,0.0,26,009
2012-08-16,,,0.01,26,009
2012-08-17,,,0.765,26,009
2012-08-18,,,0.0,26,009
2012-08-19,,,0.025,26,009
2012-08-20,,,0.0,26,009
2012-08-21,,,0.0,26,009
2012-08-22,,,0.0,26,009
2012-08-23,,,0.0,26,009
2012-08-24,,,0.0,26,009
2012-08-25,,,0.0,26,009
2012-08-26,,,0.0,26,009
2012-08-27,,,0.35500000000000004,26,009
2012-08-28,,,0.0,26,009
2012-08-29,,,0.0,26,009
2012-08-30,,,0.0,26,009
2012-08-31,,,0.0,26,009
2012-09-01,,,0.0,26,009
2012-09-02,,,0.0,26,009
2012-09-03,,,0.0,26,009
2012-09-04,,,0.165,26,009
2012-09-05,,,0.0,26,009
2012-09-06,,,0.0,26,009
2012-09-07,,,0.005,26,009
2012-09-08,,,0.63,26,009
2012-09-09,,,0.075,26,009
2012-09-10,,,0.0,26,009
2012-09-11,,,0.0,26,009
2012-09-12,,,0.0,26,009
2012-09-13,,,0.0,26,009
2012-09-14,,,0.075,26,009
2012-09-15,,,0.0,26,009
2012-09-16,,,0.0,26,009
2012-09-17,,,0.0,26,009
2012-09-18,,,0.8899999999999999,26,009
2012-09-19,,,0.715,26,009
2012-09-20,,,0.27,26,009
2012-09-21,,,0.19,26,009
2012-09-22,,,0.5233333333333333,26,009
2012-09-23,,,0.5833333333333334,26,009
2012-09-24,,,0.25,26,009
2012-09-25,,,0.0,26,009
2012-09-26,,,0.0,26,009
2012-09-27,,,0.006666666666666667,26,009
2012-09-28,,,0.0,26,009
2012-09-29,,,0.0,26,009
2012-09-30,,,0.0,26,009
2012-10-01,,,0.0,26,009
2012-10-02,,,0.0,26,009
2012-10-03,,,0.0,26,009
2012-10-04,,,0.36000000000000004,26,009
2012-10-05,,,0.10333333333333333,26,009
2012-10-06,,,0.07666666666666667,26,009
2012-10-07,,,0.2966666666666667,26,009
2012-10-08,,,0.16333333333333333,26,009
2012-10-09,,,0.0,26,009
2012-10-10,,,0.495,26,009
2012-10-11,,,0.33,26,009
2012-10-12,,,0.2866666666666667,26,009
2012-10-13,,,0.0,26,009
2012-10-14,,,1.105,26,009
2012-10-15,,,1.9300000000000002,26,009
2012-05-15,78.6,48.4,0.0025,26,029
2012-05-16,75.0,37.4,0.005714285714285714,26,029
2012-05-17,65.6,36.2,0.0,26,029
2012-05-18,77.2,48.4,0.0,26,029
2012-05-19,87.4,54.8,0.0,26,029
2012-05-20,89.6,58.2,0.013333333333333332,26,029
2012-05-21,84.2,44.6,0.13625,26,029
2012-05-22,68.4,41.6,0.0,26,029
2012-05-23,74.4,49.4,0.0,26,029
2012-05-24,82.8,55.8,0.0,26,029
2012-05-25,84.4,57.6,0.0,26,029
2012-05-26,77.4,51.0,0.07125,26,029
2012-05-27,77.4,57.2,0.1625,26,029
2012-05-28,81.6,54.4,0.32125,26,029
2012-05-29,80.8,53.6,0.3075,26,029
2012-05-30,67.0,44.2,0.002857142857142857,26,029
2012-05-31,57.0,39.0,0.0125,26,029
2012-06-01,59.6,46.0,0.07125000000000001,26,029
2012-06-02,53.2,45.8,1.44125,26,029
2012-06-03,59.0,48.6,0.30874999999999997,26,029
2012-06-04,67.8,46.4,0.0,26,029
2012-06-05,70.0,48.2,0.0,26,029
2012-06-06,72.0,45.2,0.0,26,029
2012-06-07,75.6,47.8,0.0,26,029
2012-06-08,76.4,53.0,0.03333333333333333,26,029
2012-06-09,80.8,56.2,0.75625,26,029
2012-06-10,88.4,62.6,0.01375,26,029
2012-06-11,89.2,64.6,0.0,26,029
2012-06-12,85.6,56.8,0.20875,26,029
2012-06-13,66.8,39.0,0.0,26,029
2012-06-14,72.2,45.0,0.0,26,029
2012-06-15,82.0,59.4,0.0,26,029
2012-06-16,87.6,63.2,0.0,26,029
2012-06-17,87.0,62.8,0.9342857142857143,26,029
2012-06-18,79.2,60.4,0.18555555555555556,26,029
2012-06-19,84.4,63.6,1.6255555555555556,26,029
2012-06-20,87.8,66.2,0.16777777777777778,26,029
2012-06-21,89.8,66.8,0.018888888888888886,26,029
2012-06-22,77.0,55.0,0.005555555555555556,26,029
2012-06-23,75.2,49.4,0.0,26,029
2012-06-24,77.4,57.0,0.091,26,029
2012-06-25,73.4,50.4,0.035555555555555556,26,029
2012-06-26,73.0,48.6,0.0,26,029
2012-06-27,80.4,49.8,0.0,26,029
2012-06-28,86.4,59.2,0.0,26,029
2012-06-29,83.4,61.2,0.0,26,029
2012-06-30,84.8,64.0,0.0,26,029
2012-07-01,85.0,58.0,0.0,26,029
2012-07-02,86.4,59.0,0.0,26,029
2012-07-03,88.4,67.8,0.16333333333333336,26,029
2012-07-04,88.8,67.4,0.05625,26,029
2012-07-05,89.2,70.4,0.015555555555555557,26,029
2012-07-06,91.4,65.4,0.018888888888888886,26,029
2012-07-07,86.8,63.0,0.21600000000000003,26,029
2012-07-08,80.8,59.4,0.008888888888888889,26,029
2012-07-09,80.6,58.4,0.0,26,029
2012-07-10,79.4,53.8,0.0,26,029
2012-07-11,80.6,52.2,0.0,26,029
2012-07-12,85.6,56.0,0.0,26,029
2012-07-13,89.6,57.2,0.0,26,029
2012-07-14,90.8,65.4,0.07111111111111111,26,029
2012-07-15,88.0,66.2,0.9575,26,029
2012-07-16,85.2,65.6,0.0175,26,029
2012-07-17,90.0,72.6,0.002,26,029
2012-07-18,81.0,60.4,0.00375,26,029
2012-07-19,80.6,65.4,0.043,26,029
2012-07-20,76.2,53.0,0.08333333333333333,26,029
2012-07-21,81.6,61.2,0.032857142857142856,26,029
2012-07-22,84.8,61.8,0.09666666666666666,26,029
2012-07-23,87.2,67.4,0.0,26,029
2012-07-24,88.0,61.8,0.0,26,029
2012-07-25,78.4,57.0,0.362,26,029
2012-07-26,73.2,61.0,0.6519999999999999,26,029
2012-07-27,75.2,60.4,0.007777777777777778,26,029
2012-07-28,79.4,54.4,0.05714285714285715,26,029
2012-07-29,81.0,54.6,0.0,26,029
2012-07-30,83.4,59.0,0.0,26,029
2012-07-31,84.4,64.6,0.149,26,029
2012-08-01,79.8,53.2,0.0,26,029
2012-08-02,84.2,62.0,0.13699999999999998,26,029
2012-08-03,82.2,61.0,0.11625,26,029
2012-08-04,89.2,64.2,0.0,26,029
2012-08-05,89.0,64.4,0.23888888888888887,26,029
2012-08-06,76.6,51.0,0.0,26,029
