date,TMAX,TMIN,PRCP,state_ansi,county_ansi
2020-05-15,53.0,41.0,0.10571428571428572,26,041
2020-05-16,60.333333333333336,36.333333333333336,0.0,26,041
2020-05-17,59.0,46.0,0.03428571428571429,26,041
2020-05-18,57.333333333333336,48.333333333333336,0.2057142857142857,26,041
2020-05-19,61.333333333333336,48.333333333333336,0.060000000000000005,26,041
2020-05-20,67.0,41.666666666666664,0.0014285714285714286,26,041
2020-05-21,72.0,39.333333333333336,0.0,26,041
2020-05-22,72.33333333333333,42.666666666666664,0.0,26,041
2020-05-23,74.0,48.0,0.0,26,041
2020-05-24,69.5,56.0,0.0,26,041
2020-05-25,71.5,51.0,0.0,26,041
2020-05-26,76.0,53.0,0.0,26,041
2020-05-27,78.0,55.666666666666664,0.0,26,041
2020-05-28,77.33333333333333,55.666666666666664,0.37857142857142856,26,041
2020-05-29,67.66666666666667,48.333333333333336,0.6685714285714285,26,041
2020-05-30,63.666666666666664,41.666666666666664,0.018571428571428572,26,041
2020-05-31,64.0,32.5,0.002,26,041
2020-06-01,65.0,43.666666666666664,0.11600000000000002,26,041
2020-06-02,68.66666666666667,42.666666666666664,0.27999999999999997,26,041
2020-06-03,75.0,46.666666666666664,0.0642857142857143,26,041
2020-06-04,77.0,47.333333333333336,0.0,26,041
2020-06-05,74.5,45.5,0.0,26,041
2020-06-06,70.5,47.0,0.018333333333333333,26,041
2020-06-07,66.33333333333333,37.666666666666664,0.0,26,041
2020-06-08,66.66666666666667,46.666666666666664,0.0,26,041
2020-06-09,76.0,52.0,0.015714285714285715,26,041
2020-06-10,78.66666666666667,57.333333333333336,1.332857142857143,26,041
2020-06-11,75.33333333333333,49.0,1.0214285714285716,26,041
2020-06-12,70.33333333333333,40.333333333333336,0.03428571428571429,26,041
2020-06-13,61.333333333333336,37.666666666666664,0.0,26,041
2020-06-14,65.33333333333333,35.666666666666664,0.0,26,041
2020-06-15,69.33333333333333,41.666666666666664,0.0,26,041
2020-06-16,71.0,48.333333333333336,0.0,26,041
2020-06-17,75.0,49.0,0.0,26,041
2020-06-18,78.0,49.0,0.0,26,041
2020-06-19,79.0,53.0,0.0,26,041
2020-06-20,74.0,56.0,0.07857142857142858,26,041
2020-06-21,71.33333333333333,56.666666666666664,0.35285714285714287,26,041
2020-06-22,75.0,57.0,0.011666666666666667,26,041
2020-06-23,69.0,54.0,0.9933333333333333,26,041
2020-06-24,65.0,52.333333333333336,0.16428571428571428,26,041
2020-06-25,76.66666666666667,49.0,0.0,26,041
2020-06-26,77.5,52.0,0.0033333333333333335,26,041
2020-06-27,81.66666666666667,55.0,0.014285714285714287,26,041
2020-06-28,79.66666666666667,50.0,0.0,26,041
2020-06-29,79.5,53.5,0.0,26,041
2020-06-30,83.0,63.0,0.0,26,041
2020-07-01,84.5,58.0,0.0,26,041
2020-07-02,87.5,57.0,0.005,26,041
2020-07-03,88.5,60.0,0.0033333333333333335,26,041
2020-07-04,88.0,59.0,0.0,26,041
2020-07-05,85.5,59.0,0.0,26,041
2020-07-06,86.0,64.0,0.06285714285714285,26,041
