date,TMAX,TMIN,PRCP,state_ansi,county_ansi
1992-05-15,64.89285714285714,38.419642857142854,0.04565217391304348,26,
1992-05-16,73.86725663716814,44.47787610619469,0.05330935251798561,26,
1992-05-17,77.60240963855422,52.75903614457831,0.15,26,
1992-06-15,74.40707964601769,49.666666666666664,0.010072463768115941,26,
1992-06-16,75.56140350877193,50.1578947368421,0.024014598540145985,26,
1992-06-17,81.47560975609755,56.71604938271605,0.2925233644859813,26,
1992-07-16,74.42342342342343,55.513513513513516,0.05057971014492754,26,
1992-07-17,75.5,58.035714285714285,0.15543478260869564,26,
1992-07-18,76.24705882352941,55.71764705882353,0.06342592592592593,26,
1992-08-16,72.04385964912281,45.37719298245614,0.004609929078014185,26,
1992-08-17,74.6,46.86086956521739,0.00900709219858156,26,
1992-08-18,74.32911392405063,50.43037974683544,0.1993137254901961,26,
1992-09-16,76.54867256637168,62.13274336283186,0.3162142857142857,26,
1992-09-17,74.84210526315789,61.3421052631579,0.4492753623188406,26,
1992-09-18,71.32098765432099,57.592592592592595,0.3890566037735849,26,
1992-05-15,53.0,40.0,0.27,26,041
1992-05-16,61.0,38.333333333333336,0.465,26,041
1992-05-17,61.666666666666664,44.666666666666664,0.9666666666666668,26,041
1992-05-18,58.0,37.666666666666664,0.06666666666666667,26,041
1992-05-19,58.333333333333336,38.666666666666664,0.0,26,041
1992-05-20,64.66666666666667,46.333333333333336,0.0,26,041
1992-05-21,70.0,46.0,0.0,26,041
1992-05-22,72.33333333333333,51.333333333333336,0.016666666666666666,26,041
1992-05-23,70.66666666666667,39.666666666666664,0.30333333333333334,26,041
1992-05-24,48.0,35.666666666666664,0.0,26,041
1992-05-25,51.333333333333336,33.0,0.0,26,041
1992-05-26,57.333333333333336,34.333333333333336,0.0,26,041
1992-05-27,52.333333333333336,43.333333333333336,0.0,26,041
1992-05-28,63.0,41.0,0.0,26,041
1992-05-29,65.66666666666667,46.0,0.0,26,041
1992-05-30,68.0,47.666666666666664,0.0,26,041
1992-05-31,71.0,45.666666666666664,0.0,26,041
1992-06-01,70.66666666666667,46.666666666666664,0.0,26,041
1992-06-02,68.66666666666667,48.666666666666664,0.0033333333333333335,26,041
1992-06-03,72.66666666666667,56.0,0.03666666666666667,26,041
1992-06-04,73.66666666666667,50.333333333333336,0.02,26,041
1992-06-05,70.33333333333333,54.666666666666664,0.27666666666666667,26,041
1992-06-06,67.33333333333333,51.0,0.04666666666666667,26,041
1992-06-07,65.66666666666667,49.0,0.12666666666666668,26,041
1992-06-08,65.66666666666667,46.333333333333336,0.0,26,041
1992-06-09,67.33333333333333,44.0,0.0,26,041
1992-06-10,70.33333333333333,49.0,0.0,26,041
1992-06-11,75.0,54.333333333333336,0.0,26,041
1992-06-12,80.0,61.666666666666664,0.03,26,041
1992-06-13,83.33333333333333,58.333333333333336,0.05333333333333334,26,041
1992-06-14,79.0,52.666666666666664,0.0,26,041
1992-06-15,70.33333333333333,46.666666666666664,0.0,26,041
1992-06-16,70.0,53.666666666666664,0.0,26,041
1992-06-17,67.66666666666667,57.333333333333336,0.67,26,041
1992-06-18,67.33333333333333,54.0,0.39333333333333337,26,041
1992-06-19,62.0,41.666666666666664,0.1366666666666667,26,041
1992-06-20,53.333333333333336,39.333333333333336,0.0,26,041
1992-06-21,56.333333333333336,38.0,0.0,26,041
1992-06-22,58.666666666666664,35.0,0.0,26,041
1992-06-23,57.666666666666664,44.0,0.43999999999999995,26,041
1992-06-24,57.0,44.666666666666664,0.05333333333333334,26,041
1992-06-25,61.666666666666664,48.333333333333336,0.01,26,041
1992-06-26,64.66666666666667,50.0,0.05333333333333334,26,041
1992-06-27,64.33333333333333,42.333333333333336,0.006666666666666667,26,041
1992-06-28,68.0,50.666666666666664,0.09999999999999999,26,041
1992-06-29,69.66666666666667,49.666666666666664,0.19333333333333333,26,041
1992-06-30,66.66666666666667,48.0,0.0,26,041
1992-07-01,66.0,50.666666666666664,0.11666666666666665,26,041
1992-07-02,59.0,49.666666666666664,0.6066666666666666,26,041
1992-07-03,63.666666666666664,52.333333333333336,0.98,26,041
1992-07-04,66.33333333333333,54.333333333333336,0.0,26,041
1992-07-05,64.66666666666667,50.0,0.0033333333333333335,26,041
1992-07-06,67.66666666666667,49.666666666666664,0.0,26,041
1992-07-07,68.66666666666667,55.0,0.0,26,041
1992-07-08,71.0,57.666666666666664,0.07666666666666666,26,041
1992-07-09,72.66666666666667,57.333333333333336,0.10999999999999999,26,041
1992-07-10,72.66666666666667,54.666666666666664,0.32666666666666666,26,041
1992-07-11,67.33333333333333,48.666666666666664,0.13,26,041
1992-07-12,65.33333333333333,51.666666666666664,0.26333333333333336,26,041
1992-07-13,64.33333333333333,52.0,0.16,26,041
1992-07-14,70.0,52.333333333333336,0.08333333333333333,26,041
1992-07-15,71.66666666666667,54.333333333333336,0.0,26,041
1992-07-16,72.0,58.333333333333336,0.036666666666666674,26,041
1992-07-17,75.0,57.666666666666664,0.18666666666666668,26,041
1992-07-18,73.0,52.666666666666664,0.34,26,041
1992-07-19,70.33333333333333,55.666666666666664,0.04666666666666667,26,041
1992-07-20,68.66666666666667,52.666666666666664,0.02666666666666667,26,041
1992-07-21,61.0,40.666666666666664,0.023333333333333334,26,041
1992-07-22,64.66666666666667,50.666666666666664,0.03333333333333333,26,041
1992-07-23,69.66666666666667,51.333333333333336,0.0,26,041
1992-07-24,72.0,53.333333333333336,0.0,26,041
1992-07-25,71.66666666666667,54.333333333333336,0.0033333333333333335,26,041
1992-07-26,77.0,58.333333333333336,0.12333333333333334,26,041
1992-07-27,73.66666666666667,49.0,0.0,26,041
1992-07-28,73.0,53.333333333333336,0.15666666666666665,26,041
1992-07-29,74.33333333333333,50.0,0.0,26,041
1992-07-30,70.33333333333333,50.0,0.0,26,041
1992-07-31,72.0,55.666666666666664,0.01,26,041
1992-08-01,78.0,57.333333333333336,0.11,26,041
1992-08-02,75.0,60.333333333333336,0.44333333333333336,26,041
1992-08-03,72.0,51.333333333333336,0.023333333333333334,26,041
1992-08-04,70.0,54.666666666666664,0.01,26,041
1992-08-05,71.66666666666667,49.333333333333336,0.0,26,041
1992-08-06,73.33333333333333,56.333333333333336,0.0,26,041
1992-08-07,72.33333333333333,59.0,0.0,26,041
1992-08-08,75.0,60.666666666666664,1.0633333333333335,26,041
1992-08-09,74.66666666666667,56.0,0.0,26,041
1992-08-10,80.66666666666667,60.0,0.8333333333333334,26,041
1992-08-11,75.66666666666667,53.0,0.0,26,041
1992-08-12,63.333333333333336,44.333333333333336,0.0,26,041
1992-08-13,64.33333333333333,44.666666666666664,0.0,26,041
1992-08-14,67.33333333333333,47.333333333333336,0.0,26,041
1992-08-15,68.66666666666667,47.0,0.0,26,041
1992-08-16,69.66666666666667,51.0,0.0,26,041
1992-08-17,72.66666666666667,54.0,0.0,26,041
1992-08-18,72.33333333333333,57.0,0.25666666666666665,26,041
1992-08-19,70.33333333333333,49.333333333333336,0.07666666666666667,26,041
1992-08-20,70.0,48.333333333333336,0.0033333333333333335,26,041
1992-08-21,73.0,56.0,0.0,26,041
1992-08-22,75.0,60.0,0.01,26,041
1992-08-23,75.0,61.0,0.0,26,041
1992-08-24,76.0,62.333333333333336,0.0,26,041
1992-08-25,75.66666666666667,56.666666666666664,0.16666666666666666,26,041
1992-08-26,64.33333333333333,52.666666666666664,0.41333333333333333,26,041
1992-08-27,63.666666666666664,48.333333333333336,0.0,26,041
1992-08-28,62.333333333333336,49.333333333333336,0.02666666666666667,26,041
1992-08-29,64.0,43.666666666666664,0.13,26,041
1992-08-30,69.0,50.333333333333336,0.21666666666666667,26,041
1992-08-31,65.66666666666667,46.0,0.043333333333333335,26,041
1992-09-01,65.66666666666667,47.0,0.09666666666666668,26,041
1992-09-02,66.66666666666667,52.333333333333336,0.12,26,041
1992-09-03,67.66666666666667,56.666666666666664,0.2733333333333333,26,041
1992-09-04,67.0,49.666666666666664,0.04,26,041
1992-09-05,66.66666666666667,54.666666666666664,0.0,26,041
1992-09-06,66.33333333333333,57.0,0.0,26,041
1992-09-07,64.0,49.666666666666664,0.17333333333333334,26,041
1992-09-08,65.33333333333333,50.666666666666664,0.38666666666666666,26,041
1992-09-09,63.0,49.0,0.16,26,041
1992-09-10,59.666666666666664,47.333333333333336,0.05333333333333334,26,041
1992-09-11,61.0,37.666666666666664,0.0,26,041
1992-09-12,65.33333333333333,47.666666666666664,0.0,26,041
1992-09-13,67.0,54.666666666666664,0.0,26,041
1992-09-14,65.66666666666667,58.333333333333336,0.37999999999999995,26,041
1992-09-15,68.33333333333333,56.333333333333336,0.016666666666666666,26,041
1992-09-16,70.66666666666667,58.666666666666664,0.7399999999999999,26,041
1992-09-17,69.0,59.0,0.15333333333333335,26,041
1992-09-18,65.0,53.333333333333336,0.3566666666666667,26,041
1992-09-19,60.333333333333336,39.666666666666664,0.006666666666666667,26,041
1992-09-20,60.333333333333336,46.666666666666664,0.0,26,041
1992-09-21,63.333333333333336,53.333333333333336,0.03333333333333333,26,041
1992-09-22,60.0,40.666666666666664,0.0,26,041
1992-09-23,53.666666666666664,32.666666666666664,0.0,26,041
1992-09-24,58.666666666666664,42.666666666666664,0.0,26,041
1992-09-25,61.666666666666664,49.666666666666664,0.0,26,041
1992-09-26,61.0,51.0,0.43333333333333335,26,041
1992-09-27,60.666666666666664,50.666666666666664,0.7333333333333334,26,041
1992-09-28,60.333333333333336,42.0,0.0,26,041
1992-09-29,50.333333333333336,33.333333333333336,0.0,26,041
1992-09-30,56.333333333333336,37.0,0.0,26,041
1992-10-01,62.333333333333336,42.0,0.0,26,041
1992-10-02,69.33333333333333,49.666666666666664,0.0,26,041
1992-10-03,72.0,48.666666666666664,0.0,26,041
1992-10-04,63.666666666666664,40.0,0.0,26,041
1992-10-05,62.666666666666664,38.666666666666664,0.0,26,041
1992-10-06,60.333333333333336,42.333333333333336,0.02666666666666667,26,041
1992-10-07,60.333333333333336,48.333333333333336,0.09000000000000001,26,041
1992-10-08,62.666666666666664,47.0,0.05666666666666667,26,041
1992-10-09,57.666666666666664,44.0,0.5066666666666667,26,041
1992-10-10,52.0,44.333333333333336,0.05333333333333334,26,041
1992-10-11,56.0,43.666666666666664,0.02,26,041
1992-10-12,56.0,41.0,0.0033333333333333335,26,041
1992-10-13,49.0,33.0,0.0,26,041
1992-10-14,49.666666666666664,40.5,0.15,26,041
1992-10-15,48.0,38.0,0.0,26,041
1992-06-01,79.0,39.0,0.0,26,043
1992-06-02,76.0,44.0,0.0,26,043
1992-06-03,84.0,58.0,0.0,26,043
1992-06-04,83.0,47.0,0.13,26,043
1992-06-05,82.0,58.0,0.11,26,043
1992-06-06,79.0,57.0,0.11,26,043
1992-06-07,72.0,45.0,0.08,26,043
1992-06-08,68.0,46.0,0.0,26,043
1992-06-09,73.0,39.0,0.0,26,043
1992-06-10,78.0,49.0,0.0,26,043
1992-06-11,84.0,50.0,0.0,26,043
1992-06-12,88.0,55.0,0.0,26,043
1992-06-13,92.0,55.0,0.0,26,043
1992-06-14,88.0,48.0,0.0,26,043
1992-06-15,77.0,47.0,0.0,26,043
1992-06-16,70.0,50.0,0.0,26,043
1992-06-17,74.0,55.0,0.0,26,043
1992-06-18,78.0,60.0,0.53,26,043
1992-06-19,72.0,41.0,0.06,26,043
1992-06-20,61.0,38.0,0.0,26,043
1992-06-21,58.0,31.0,0.0,26,043
1992-06-22,67.0,34.0,0.0,26,043
1992-06-23,70.0,49.0,0.19,26,043
1992-06-24,51.0,45.0,0.29,26,043
1992-06-25,62.0,49.0,0.0,26,043
1992-06-26,64.0,50.0,0.17,26,043
1992-06-27,63.0,36.0,0.0,26,043
