date,TMAX,TMIN,state_ansi,county_ansi
2022-01-20,22.0,-6.666666666666667,26,041
2022-01-21,14.333333333333334,-23.0,26,041
2022-01-22,18.0,-13.333333333333334,26,041
2022-01-23,19.0,-5.333333333333333,26,041
2022-01-24,21.0,-3.0,26,041
2022-01-25,17.666666666666668,-6.333333333333333,26,041
2022-01-26,12.666666666666666,-19.666666666666668,26,041
2022-01-27,20.666666666666668,-12.666666666666666,26,041
2022-01-28,22.333333333333332,4.0,26,041
2022-01-29,20.333333333333332,-17.333333333333332,26,041
2022-01-30,19.666666666666668,-9.666666666666666,26,041
2022-01-31,27.666666666666668,-0.3333333333333333,26,041
2022-02-01,36.0,12.0,26,041
2022-02-02,33.0,10.333333333333334,26,041
2022-02-03,15.666666666666666,-3.0,26,041
2022-02-04,15.666666666666666,-13.333333333333334,26,041
2022-02-05,18.0,-3.0,26,041
2022-02-06,24.333333333333332,6.333333333333333,26,041
2022-02-07,27.333333333333332,13.333333333333334,26,041
2022-02-08,28.0,-5.666666666666667,26,041
2022-02-09,36.0,13.666666666666666,26,041
2022-02-10,32.666666666666664,19.333333333333332,26,041
2022-02-11,31.0,17.0,26,041
2022-02-12,26.0,2.0,26,041
2022-02-13,14.666666666666666,-14.666666666666666,26,041
2022-02-14,17.666666666666668,-17.0,26,041
2022-02-15,21.666666666666668,-15.333333333333334,26,041
2022-02-16,32.0,-3.6666666666666665,26,041
2022-02-17,34.666666666666664,12.333333333333334,26,041
2022-02-18,20.333333333333332,-5.666666666666667,26,041
2022-02-19,21.0,-0.6666666666666666,26,041
2022-02-20,27.333333333333332,11.333333333333334,26,041
2022-02-21,31.333333333333332,13.0,26,041
2022-02-22,17.333333333333332,8.333333333333334,26,041
2022-02-23,16.0,4.333333333333333,26,041
2022-02-24,19.0,-16.0,26,041
2022-02-25,22.0,-7.0,26,041
2022-02-26,29.333333333333332,-0.3333333333333333,26,041
2022-02-27,29.666666666666668,7.666666666666667,26,041
2022-02-28,27.666666666666668,5.333333333333333,26,041
2022-03-01,29.666666666666668,12.333333333333334,26,041
2022-03-02,30.333333333333332,-1.3333333333333333,26,041
2022-03-03,29.666666666666668,-7.666666666666667,26,041
2022-03-04,29.0,-10.666666666666666,26,041
2022-03-05,31.666666666666668,2.0,26,041
2022-03-06,34.333333333333336,30.333333333333332,26,041
2022-03-07,33.333333333333336,24.333333333333332,26,041
2022-03-08,32.666666666666664,8.666666666666666,26,041
2022-03-09,33.666666666666664,15.0,26,041
2022-03-10,31.0,6.0,26,041
2022-03-11,25.333333333333332,0.3333333333333333,26,041
2022-03-12,25.333333333333332,4.0,26,041
2022-03-13,25.666666666666668,8.333333333333334,26,041
2022-03-14,33.0,5.666666666666667,26,041
2022-03-15,33.666666666666664,13.0,26,041
2022-03-16,37.666666666666664,23.0,26,041
2022-03-17,50.333333333333336,28.666666666666668,26,041
2022-03-18,50.333333333333336,29.333333333333332,26,041
2022-03-19,43.666666666666664,31.0,26,041
2022-03-20,46.5,23.0,26,041
2022-03-21,46.0,23.333333333333332,26,041
2022-03-22,39.333333333333336,29.0,26,041
2022-03-23,35.0,32.0,26,041
2022-03-24,35.333333333333336,31.0,26,041
2022-03-25,41.333333333333336,22.333333333333332,26,041
2022-03-26,42.333333333333336,22.333333333333332,26,041
2022-03-27,28.0,12.0,26,041
2022-03-28,26.333333333333332,9.666666666666666,26,041
2022-03-29,33.0,7.0,26,041
2022-03-30,36.5,18.0,26,041
2022-03-31,34.0,30.0,26,041
2022-04-01,36.5,27.0,26,041
2022-04-02,40.0,27.0,26,041
2022-04-03,39.5,31.0,26,041
2022-04-04,39.0,31.0,26,041
2022-04-05,38.5,33.0,26,041
2022-04-06,43.333333333333336,35.333333333333336,26,041
2022-04-07,44.0,34.0,26,041
2022-04-08,41.0,30.666666666666668,26,041
2022-04-09,41.0,27.0,26,041
2022-04-10,44.0,20.0,26,041
2022-04-11,53.5,25.0,26,041
2022-04-12,54.666666666666664,25.333333333333332,26,041
2022-04-13,49.333333333333336,33.333333333333336,26,041
2022-04-14,43.666666666666664,31.333333333333332,26,041
2022-04-15,37.666666666666664,28.0,26,041
2022-04-16,35.0,26.666666666666668,26,041
2022-04-17,35.0,27.0,26,041
2022-04-18,39.333333333333336,30.333333333333332,26,041
2022-04-19,40.0,28.666666666666668,26,041
2022-04-20,41.0,22.0,26,041
2022-04-21,49.666666666666664,28.666666666666668,26,041
2022-04-22,52.0,25.5,26,041
2022-04-23,51.333333333333336,35.333333333333336,26,041
2022-04-24,53.666666666666664,40.333333333333336,26,041
2022-04-25,59.333333333333336,38.666666666666664,26,041
2022-04-26,45.0,28.333333333333332,26,041
2022-04-27,38.333333333333336,23.666666666666668,26,041
2022-04-28,44.0,18.0,26,041
2022-04-29,51.333333333333336,26.666666666666668,26,041
2022-04-30,55.666666666666664,39.333333333333336,26,041
2022-05-01,52.333333333333336,43.0,26,041
2022-05-02,51.0,42.333333333333336,26,041
2022-05-03,50.0,37.666666666666664,26,041
2022-05-04,51.666666666666664,30.0,26,041
2022-05-05,59.0,28.666666666666668,26,041
2022-05-06,61.0,34.0,26,041
2022-05-07,63.0,29.666666666666668,26,041
2022-05-08,61.666666666666664,34.666666666666664,26,041
2022-05-09,62.0,44.0,26,041
2022-05-10,70.0,51.5,26,041
2022-05-11,72.0,58.0,26,041
2022-05-12,78.5,56.0,26,041
2022-05-13,72.0,53.5,26,041
2022-05-14,76.5,50.5,26,041
2022-05-15,75.0,51.0,26,041
2022-05-16,69.0,39.0,26,041
2022-05-17,63.5,37.5,26,041
2022-05-18,61.5,35.0,26,041
2022-05-19,62.5,46.5,26,041
2022-05-20,64.5,50.5,26,041
2022-05-21,58.0,42.5,26,041
2022-05-22,53.0,38.5,26,041
2022-05-23,55.5,30.0,26,041
2022-05-24,59.5,31.5,26,041
2022-05-25,61.0,41.0,26,041
2022-05-26,58.5,50.0,26,041
2022-05-27,62.0,48.0,26,041
2022-05-28,61.5,39.0,26,041
2022-05-29,61.5,47.0,26,041
2022-05-30,70.0,54.0,26,041
2022-05-31,72.5,57.5,26,041
2022-06-01,72.66666666666667,50.0,26,041
2022-06-02,69.0,42.333333333333336,26,041
2022-06-03,68.66666666666667,48.0,26,041
2022-06-04,66.33333333333333,38.0,26,041
2022-06-05,69.33333333333333,43.0,26,041
2022-06-06,69.0,51.333333333333336,26,041
2022-06-07,66.0,50.0,26,041
2022-06-08,69.0,44.333333333333336,26,041
2022-06-09,68.66666666666667,47.666666666666664,26,041
2022-06-10,71.66666666666667,43.0,26,041
2022-06-11,72.66666666666667,41.666666666666664,26,041
2022-06-12,65.66666666666667,41.0,26,041
2022-06-13,66.0,42.0,26,041
2022-06-14,64.66666666666667,50.333333333333336,26,041
2022-06-15,71.33333333333333,57.333333333333336,26,041
2022-06-16,81.0,60.0,26,041
2022-06-17,77.66666666666667,54.666666666666664,26,041
2022-06-18,71.66666666666667,43.0,26,041
2022-06-19,70.0,40.333333333333336,26,041
2022-06-20,72.66666666666667,53.666666666666664,26,041
2022-06-21,83.0,61.333333333333336,26,041
2022-06-22,83.0,57.333333333333336,26,041
2022-06-23,77.33333333333333,45.0,26,041
2022-06-24,80.66666666666667,59.333333333333336,26,041
2022-06-25,81.66666666666667,57.666666666666664,26,041
2022-06-26,78.0,59.333333333333336,26,041
2022-06-27,73.33333333333333,50.333333333333336,26,041
2022-06-28,73.66666666666667,53.666666666666664,26,041
2022-06-29,72.33333333333333,46.666666666666664,26,041
2022-06-30,74.33333333333333,55.666666666666664,26,041
2022-07-01,76.66666666666667,59.666666666666664,26,041
2022-07-02,76.33333333333333,51.666666666666664,26,041
2022-07-03,77.0,42.666666666666664,26,041
2022-07-04,74.0,54.666666666666664,26,041
2022-07-05,73.66666666666667,61.0,26,041
2022-07-06,74.33333333333333,55.0,26,041
2022-07-07,76.33333333333333,48.333333333333336,26,041
2022-07-08,77.33333333333333,54.333333333333336,26,041
2022-07-09,77.66666666666667,46.0,26,041
2022-07-10,77.33333333333333,50.0,26,041
2022-07-11,82.0,61.333333333333336,26,041
2022-07-12,79.0,58.666666666666664,26,041
2022-07-13,75.66666666666667,54.333333333333336,26,041
2022-07-14,76.33333333333333,44.666666666666664,26,041
2022-07-15,75.33333333333333,47.0,26,041
2022-07-16,75.66666666666667,49.333333333333336,26,041
2022-07-17,78.33333333333333,58.333333333333336,26,041
2022-07-18,85.33333333333333,55.0,26,041
2022-07-19,85.0,65.33333333333333,26,041
2022-07-20,82.33333333333333,66.0,26,041
2022-07-21,81.0,63.666666666666664,26,041
2022-07-22,86.33333333333333,56.333333333333336,26,041
2022-07-23,86.0,62.0,26,041
2022-07-24,83.66666666666667,61.666666666666664,26,041
2022-07-25,79.66666666666667,51.666666666666664,26,041
2022-07-26,75.66666666666667,48.333333333333336,26,041
2022-07-27,81.0,57.666666666666664,26,041
2022-07-28,79.0,58.0,26,041
2022-07-29,74.33333333333333,52.0,26,041
2022-07-30,75.0,49.666666666666664,26,041
2022-07-31,80.66666666666667,56.0,26,041
2022-08-01,81.33333333333333,62.333333333333336,26,041
2022-08-02,75.33333333333333,46.666666666666664,26,041
2022-08-03,79.66666666666667,58.666666666666664,26,041
2022-08-04,80.66666666666667,56.666666666666664,26,041
2022-08-05,78.66666666666667,50.333333333333336,26,041
2022-08-06,82.66666666666667,60.0,26,041
2022-08-07,80.33333333333333,59.333333333333336,26,041
2022-08-08,76.33333333333333,51.666666666666664,26,041
2022-08-09,71.0,42.333333333333336,26,041
2022-08-10,78.33333333333333,50.333333333333336,26,041
2022-08-11,77.66666666666667,47.666666666666664,26,041
2022-08-12,73.66666666666667,37.666666666666664,26,041
2022-08-13,71.66666666666667,48.666666666666664,26,041
2022-08-14,66.0,60.0,26,041
2022-08-15,73.66666666666667,57.666666666666664,26,041
2022-08-16,78.66666666666667,51.0,26,041
2022-08-17,79.66666666666667,49.666666666666664,26,041
2022-08-18,80.0,56.333333333333336,26,041
2022-08-19,80.0,62.333333333333336,26,041
2022-08-20,77.66666666666667,62.333333333333336,26,041
2022-08-21,76.66666666666667,59.666666666666664,26,041
2022-08-22,79.0,45.0,26,041
2022-08-23,80.66666666666667,50.333333333333336,26,041
2022-08-24,78.66666666666667,57.0,26,041
2022-08-25,74.66666666666667,58.333333333333336,26,041
2022-08-26,70.66666666666667,52.333333333333336,26,041
2022-08-27,74.33333333333333,54.0,26,041
2022-08-28,75.33333333333333,64.33333333333333,26,041
2022-08-29,78.66666666666667,67.33333333333333,26,041
2022-08-30,79.0,62.0,26,041
2022-08-31,81.66666666666667,57.0,26,041
2022-09-01,78.66666666666667,48.0,26,041
2022-09-02,81.33333333333333,57.0,26,041
2022-09-03,76.66666666666667,56.333333333333336,26,041
2022-09-04,68.66666666666667,47.0,26,041
2022-09-05,70.66666666666667,42.333333333333336,26,041
2022-09-06,73.33333333333333,43.666666666666664,26,041
2022-09-07,78.33333333333333,46.666666666666664,26,041
2022-09-08,80.0,46.0,26,041
2022-09-09,78.66666666666667,54.666666666666664,26,041
2022-09-10,74.66666666666667,58.0,26,041
2022-09-11,65.66666666666667,54.666666666666664,26,041
2022-09-12,66.0,56.666666666666664,26,041
2022-09-13,67.0,53.0,26,041
2022-09-14,70.66666666666667,48.666666666666664,26,041
2022-09-15,66.66666666666667,39.0,26,041
2022-09-16,71.66666666666667,50.0,26,041
2022-09-17,74.0,64.33333333333333,26,041
2022-09-18,77.33333333333333,64.33333333333333,26,041
2022-09-19,76.5,51.0,26,041
2022-09-20,75.5,48.5,26,041
2022-09-21,73.33333333333333,53.333333333333336,26,041
2022-09-22,66.0,41.333333333333336,26,041
2022-09-23,58.666666666666664,28.666666666666668,26,041
2022-09-24,61.0,36.666666666666664,26,041
2022-09-25,57.666666666666664,49.333333333333336,26,041
2022-09-26,59.333333333333336,48.0,26,041
2022-09-27,53.666666666666664,42.333333333333336,26,041
2022-09-28,52.666666666666664,36.333333333333336,26,041
2022-09-29,56.0,29.0,26,041
2022-09-30,61.0,32.0,26,041
2022-10-01,64.5,34.5,26,041
2022-10-02,64.0,35.0,26,041
2022-10-03,63.0,29.0,26,041
2022-10-04,67.0,36.5,26,041
2022-10-05,68.0,46.333333333333336,26,041
2022-10-06,63.0,46.0,26,041
2022-10-07,54.333333333333336,33.666666666666664,26,041
2022-10-08,50.333333333333336,26.666666666666668,26,041
2022-10-09,57.666666666666664,31.0,26,041
2022-10-10,55.666666666666664,24.666666666666668,26,041
2022-10-11,57.333333333333336,27.0,26,041
2022-10-12,62.5,39.5,26,041
2022-10-13,53.5,37.5,26,041
2022-10-14,47.0,36.0,26,041
2022-10-15,42.5,30.0,26,041
2022-10-16,45.0,31.0,26,041
2022-10-17,44.5,33.0,26,041
2022-10-18,41.0,33.5,26,041
2022-10-19,41.0,32.5,26,041
2022-10-20,46.5,32.5,26,041
2022-10-21,57.5,36.0,26,041
2022-10-22,58.5,31.5,26,041
2022-10-23,60.5,42.5,26,041
2022-10-24,65.0,53.0,26,041
2022-10-25,62.666666666666664,50.0,26,041
2022-10-26,55.666666666666664,35.666666666666664,26,041
2022-10-27,47.5,24.5,26,041
2022-10-28,51.5,33.0,26,041
2022-10-29,56.0,36.0,26,041
2022-10-30,56.5,29.0,26,041
2022-10-31,57.0,31.5,26,041
2022-11-01,59.5,29.5,26,041
2022-11-02,60.333333333333336,30.333333333333332,26,041
2022-11-03,61.333333333333336,38.333333333333336,26,041
2022-11-04,62.666666666666664,45.0,26,041
2022-11-05,57.666666666666664,39.666666666666664,26,041
2022-11-06,58.5,42.0,26,041
2022-11-07,52.5,35.0,26,041
2022-11-08,46.0,35.5,26,041
2022-11-09,45.0,30.0,26,041
2022-11-10,55.0,50.333333333333336,26,041
2022-11-11,60.0,38.666666666666664,26,041
2022-11-12,45.333333333333336,29.333333333333332,26,041
2022-11-13,34.0,25.5,26,041
2022-11-14,35.0,18.0,26,041
2022-11-15,37.0,23.5,26,041
2022-11-16,34.333333333333336,24.666666666666668,26,041
2022-11-17,32.0,20.5,26,041
2022-11-18,32.5,15.5,26,041
2022-11-19,30.5,14.5,26,041
2022-11-20,27.0,9.0,26,041
2022-11-21,33.0,17.0,26,041
2022-11-22,34.5,25.0,26,041
2022-11-23,38.0,18.5,26,041
2022-11-24,46.0,20.0,26,041
2022-11-25,45.666666666666664,29.0,26,041
2022-11-26,46.666666666666664,32.0,26,041
2022-11-27,43.0,29.5,26,041
2022-11-28,37.333333333333336,25.666666666666668,26,041
2022-11-29,42.333333333333336,32.0,26,041
2022-11-30,43.666666666666664,25.0,26,041
2022-12-01,35.0,23.5,26,041
2022-12-02,39.0,27.0,26,041
2022-12-03,41.666666666666664,22.333333333333332,26,041
2022-12-04,33.666666666666664,13.666666666666666,26,041
2022-12-05,34.666666666666664,18.333333333333332,26,041
2022-12-06,34.666666666666664,17.333333333333332,26,041
2022-12-07,32.666666666666664,18.333333333333332,26,041
2022-12-08,32.666666666666664,15.333333333333334,26,041
2022-12-09,29.666666666666668,10.333333333333334,26,041
2022-12-10,31.666666666666668,24.666666666666668,26,041
2022-12-11,30.333333333333332,23.333333333333332,26,041
2022-12-12,34.666666666666664,26.666666666666668,26,041
2022-12-13,33.666666666666664,29.666666666666668,26,041
2022-12-14,36.333333333333336,31.666666666666668,26,041
2022-12-15,38.0,32.5,26,041
2022-12-16,36.0,27.0,26,041
2022-12-17,31.0,21.0,26,041
2022-12-18,30.0,21.0,26,041
2022-12-19,26.666666666666668,19.0,26,041
2022-12-20,26.333333333333332,14.666666666666666,26,041
2022-12-21,20.666666666666668,-2.6666666666666665,26,041
2022-12-22,31.5,1.0,26,041
2022-12-23,27.666666666666668,7.333333333333333,26,041
2022-12-24,17.666666666666668,12.0,26,041
2022-12-25,18.0,10.333333333333334,26,041
2022-12-26,19.333333333333332,11.0,26,041
2022-12-27,21.666666666666668,13.0,26,041
2022-12-28,30.0,18.0,26,041
2022-12-29,37.0,28.333333333333332,26,041
2022-12-30,43.0,33.0,26,041
2022-12-31,38.666666666666664,31.0,26,041
2022-01-20,13.5,-9.5,26,043
2022-01-21,14.5,-24.5,26,043
2022-01-22,18.5,-11.5,26,043
2022-01-23,16.0,0.0,26,043
2022-01-24,17.5,-2.0,26,043
2022-01-25,13.0,-11.0,26,043
2022-01-26,10.0,-21.0,26,043
2022-01-27,23.5,-14.0,26,043
2022-01-28,20.5,-19.5,26,043
2022-01-29,17.5,-12.0,26,043
2022-01-30,21.5,2.0,26,043
2022-01-31,27.0,-5.5,26,043
2022-02-01,35.0,15.0,26,043
2022-02-02,26.0,2.0,26,043
2022-02-03,12.5,-12.5,26,043
2022-02-04,11.5,-11.0,26,043
2022-02-05,14.0,-11.0,26,043
2022-02-06,21.0,4.5,26,043
2022-02-07,24.5,7.5,26,043
2022-02-08,29.0,5.0,26,043
2022-02-09,34.5,11.0,26,043
2022-02-10,30.5,17.0,26,043
2022-02-11,32.0,10.5,26,043
2022-02-12,20.5,-4.5,26,043
2022-02-13,12.0,-16.5,26,043
2022-02-14,16.5,-15.5,26,043
2022-02-15,23.0,-15.5,26,043
2022-02-16,30.5,3.0,26,043
2022-02-17,27.5,7.0,26,043
2022-02-18,16.5,-14.5,26,043
2022-02-19,17.0,-1.0,26,043
2022-02-20,28.5,9.0,26,043
2022-02-21,29.5,12.0,26,043
2022-02-22,17.0,10.5,26,043
2022-02-23,17.5,-2.0,26,043
2022-02-24,18.5,-12.0,26,043
2022-02-25,21.0,-1.5,26,043
2022-02-26,30.0,1.5,26,043
2022-02-27,31.0,16.0,26,043
2022-02-28,28.0,13.0,26,043
2022-03-01,28.0,9.0,26,043
2022-03-02,29.5,-1.0,26,043
2022-03-03,28.5,-13.0,26,043
2022-03-04,32.0,-4.0,26,043
2022-03-05,34.0,24.0,26,043
2022-03-06,33.5,28.5,26,043
2022-03-07,31.0,18.5,26,043
2022-03-08,35.0,8.5,26,043
2022-03-09,35.5,8.0,26,043
2022-03-10,22.5,5.5,26,043
2022-03-11,22.5,2.5,26,043
2022-03-12,18.5,1.0,26,043
2022-03-13,37.5,12.0,26,043
2022-03-14,37.5,14.5,26,043
2022-03-15,49.0,21.0,26,043
2022-03-16,58.0,29.0,26,043
2022-03-17,49.5,31.5,26,043
2022-03-18,41.0,30.5,26,043
2022-03-19,47.5,25.0,26,043
2022-03-20,57.5,25.0,26,043
2022-03-21,37.5,29.5,26,043
2022-03-22,34.5,30.5,26,043
2022-03-23,34.0,31.0,26,043
2022-03-24,35.5,30.0,26,043
2022-03-25,41.0,20.5,26,043
2022-03-26,36.0,19.0,26,043
2022-03-27,23.0,9.5,26,043
2022-03-28,27.5,5.0,26,043
2022-03-29,35.0,14.0,26,043
2022-03-30,35.5,28.5,26,043
2022-03-31,33.0,27.0,26,043
2022-04-01,38.0,25.0,26,043
2022-04-02,41.0,28.5,26,043
2022-04-03,42.0,26.5,26,043
2022-04-04,41.0,31.0,26,043
2022-04-05,37.5,30.0,26,043
2022-04-06,45.0,33.0,26,043
2022-04-07,45.5,33.0,26,043
2022-04-08,36.0,29.0,26,043
2022-04-09,39.5,24.5,26,043
2022-04-10,50.5,21.0,26,043
2022-04-11,54.5,30.5,26,043
2022-04-12,55.5,24.5,26,043
2022-04-13,50.5,35.0,26,043
2022-04-14,40.5,29.0,26,043
2022-04-15,35.0,24.5,26,043
2022-04-16,32.5,23.0,26,043
2022-04-17,38.0,25.0,26,043
2022-04-18,40.5,28.0,26,043
2022-04-19,40.0,28.5,26,043
2022-04-20,44.5,26.5,26,043
2022-04-21,48.5,29.0,26,043
2022-04-22,51.5,24.0,26,043
2022-04-23,53.0,41.0,26,043
2022-04-24,65.5,44.5,26,043
2022-04-25,60.5,36.5,26,043
2022-04-26,40.5,26.5,26,043
2022-04-27,40.0,21.0,26,043
2022-04-28,50.0,16.5,26,043
2022-04-29,57.5,35.0,26,043
2022-04-30,55.5,39.5,26,043
2022-05-01,50.5,41.0,26,043
2022-05-02,51.0,42.5,26,043
2022-05-03,53.0,35.0,26,043
2022-05-04,59.0,27.5,26,043
2022-05-05,65.0,29.0,26,043
2022-05-06,67.5,32.0,26,043
2022-05-07,66.5,31.0,26,043
2022-05-08,63.5,30.0,26,043
2022-05-09,67.0,46.5,26,043
2022-05-10,76.0,54.0,26,043
2022-05-11,81.5,58.5,26,043
2022-05-12,85.0,60.5,26,043
2022-05-13,88.5,58.0,26,043
2022-05-14,87.0,56.5,26,043
2022-05-15,80.5,45.5,26,043
2022-05-16,71.0,44.0,26,043
2022-05-17,66.5,43.0,26,043
2022-05-18,68.0,44.0,26,043
2022-05-19,70.0,48.5,26,043
2022-05-20,68.0,54.0,26,043
2022-05-21,62.5,42.0,26,043
2022-05-22,57.5,35.0,26,043
2022-05-23,59.0,29.5,26,043
2022-05-24,65.5,34.0,26,043
2022-05-25,61.5,47.5,26,043
2022-05-26,55.0,49.0,26,043
2022-05-27,61.5,47.5,26,043
2022-05-28,63.0,40.5,26,043
2022-05-29,66.0,49.0,26,043
2022-05-30,78.0,58.5,26,043
2022-05-31,83.5,64.0,26,043
2022-06-01,77.5,50.5,26,043
2022-06-02,73.0,44.0,26,043
2022-06-03,69.5,44.5,26,043
2022-06-04,69.5,36.0,26,043
2022-06-05,75.5,46.5,26,043
2022-06-06,72.5,50.0,26,043
2022-06-07,70.5,46.0,26,043
2022-06-08,73.5,44.0,26,043
2022-06-09,73.0,47.5,26,043
2022-06-10,76.5,42.5,26,043
2022-06-11,71.5,45.5,26,043
2022-06-12,66.0,40.0,26,043
2022-06-13,68.0,43.5,26,043
2022-06-14,71.5,50.0,26,043
2022-06-15,83.5,62.5,26,043
2022-06-16,85.0,59.5,26,043
2022-06-17,76.5,50.0,26,043
2022-06-18,75.0,40.5,26,043
2022-06-19,75.5,45.5,26,043
2022-06-20,90.5,56.5,26,043
2022-06-21,95.5,69.5,26,043
2022-06-22,85.5,57.5,26,043
2022-06-23,82.5,47.5,26,043
2022-06-24,87.5,62.0,26,043
2022-06-25,84.0,60.0,26,043
2022-06-26,75.0,55.5,26,043
2022-06-27,72.0,49.0,26,043
2022-06-28,80.0,49.5,26,043
2022-06-29,74.0,50.0,26,043
2022-06-30,84.5,57.5,26,043
2022-07-01,79.5,53.0,26,043
2022-07-02,78.5,49.5,26,043
2022-07-03,80.0,48.0,26,043
2022-07-04,78.0,60.0,26,043
2022-07-05,77.5,63.5,26,043
2022-07-06,78.5,55.5,26,043
2022-07-07,80.0,50.5,26,043
2022-07-08,82.0,54.0,26,043
2022-07-09,78.5,47.0,26,043
2022-07-10,83.0,55.0,26,043
2022-07-11,83.5,63.0,26,043
2022-07-12,81.0,59.0,26,043
2022-07-13,76.5,51.0,26,043
2022-07-14,76.0,46.0,26,043
2022-07-15,78.0,54.0,26,043
2022-07-16,81.0,55.0,26,043
2022-07-17,84.5,63.0,26,043
2022-07-18,89.0,59.5,26,043
2022-07-19,90.0,68.5,26,043
2022-07-20,83.0,64.5,26,043
2022-07-21,81.5,60.5,26,043
2022-07-22,85.0,58.5,26,043
2022-07-23,86.0,61.0,26,043
2022-07-24,82.5,59.0,26,043
2022-07-25,76.5,53.0,26,043
2022-07-26,78.5,50.5,26,043
2022-07-27,81.5,60.5,26,043
2022-07-28,77.5,55.5,26,043
2022-07-29,74.5,53.0,26,043
2022-07-30,80.5,50.0,26,043
2022-07-31,85.5,59.0,26,043
2022-08-01,80.0,58.5,26,043
2022-08-02,77.5,49.0,26,043
2022-08-03,84.5,62.0,26,043
2022-08-04,84.0,55.5,26,043
2022-08-05,83.0,53.0,26,043
2022-08-06,86.5,65.0,26,043
2022-08-07,82.0,60.5,26,043
2022-08-08,72.5,51.0,26,043
2022-08-09,76.5,46.0,26,043
2022-08-10,81.5,54.0,26,043
2022-08-11,78.0,49.0,26,043
2022-08-12,76.0,44.0,26,043
2022-08-13,69.0,57.0,26,043
2022-08-14,66.0,58.0,26,043
2022-08-15,73.0,54.5,26,043
2022-08-16,79.0,50.0,26,043
2022-08-17,81.5,54.0,26,043
2022-08-18,83.0,59.5,26,043
2022-08-19,81.0,60.5,26,043
2022-08-20,78.5,62.0,26,043
2022-08-21,78.0,57.0,26,043
2022-08-22,80.5,50.0,26,043
2022-08-23,83.0,55.5,26,043
2022-08-24,82.0,61.0,26,043
2022-08-25,74.0,56.0,26,043
2022-08-26,72.5,50.0,26,043
2022-08-27,74.5,52.5,26,043
2022-08-28,71.5,61.0,26,043
2022-08-29,77.5,63.0,26,043
2022-08-30,79.0,61.0,26,043
2022-08-31,77.0,58.0,26,043
2022-09-01,82.5,53.0,26,043
2022-09-02,86.5,63.5,26,043
2022-09-03,78.0,52.5,26,043
2022-09-04,71.5,45.0,26,043
2022-09-05,73.0,45.0,26,043
2022-09-06,75.0,43.5,26,043
2022-09-07,80.5,49.5,26,043
2022-09-08,83.5,50.5,26,043
2022-09-09,83.0,61.5,26,043
2022-09-10,72.0,55.5,26,043
2022-09-11,63.5,53.5,26,043
2022-09-12,67.5,52.0,26,043
2022-09-13,73.5,42.5,26,043
2022-09-14,74.0,48.0,26,043
2022-09-15,71.5,42.5,26,043
2022-09-16,78.5,55.5,26,043
2022-09-17,79.5,61.5,26,043
2022-09-18,79.0,60.0,26,043
2022-09-19,79.0,52.5,26,043
2022-09-20,80.5,51.0,26,043
2022-09-21,75.0,53.5,26,043
2022-09-22,64.0,37.0,26,043
2022-09-23,60.5,31.0,26,043
2022-09-24,59.5,42.0,26,043
2022-09-25,56.5,48.5,26,043
2022-09-26,56.0,45.5,26,043
2022-09-27,52.0,37.0,26,043
2022-09-28,55.0,29.5,26,043
2022-09-29,60.0,28.5,26,043
2022-09-30,66.5,33.5,26,043
2022-10-01,70.0,37.5,26,043
2022-10-02,65.0,40.0,26,043
2022-10-03,65.5,36.5,26,043
2022-10-04,74.0,46.0,26,043
2022-10-05,77.0,43.0,26,043
2022-10-06,68.5,45.0,26,043
2022-10-07,53.0,33.0,26,043
2022-10-08,53.5,32.0,26,043
2022-10-09,59.5,29.5,26,043
2022-10-10,59.5,25.5,26,043
2022-10-11,67.5,36.0,26,043
2022-10-12,68.5,40.5,26,043
2022-10-13,53.0,37.0,26,043
2022-10-14,43.0,31.0,26,043
2022-10-15,40.5,27.0,26,043
2022-10-16,42.5,33.5,26,043
2022-10-17,42.0,33.0,26,043
2022-10-18,38.5,31.5,26,043
2022-10-19,39.5,30.5,26,043
2022-10-20,48.5,31.5,26,043
2022-10-21,61.0,31.5,26,043
2022-10-22,68.5,31.0,26,043
2022-10-23,70.5,37.0,26,043
2022-10-24,69.0,53.0,26,043
2022-10-25,56.0,39.5,26,043
2022-10-26,45.5,23.5,26,043
2022-10-27,54.0,24.0,26,043
2022-10-28,58.0,32.0,26,043
2022-10-29,65.0,27.5,26,043
2022-10-30,63.5,29.0,26,043
2022-10-31,65.5,32.5,26,043
2022-11-01,70.5,32.0,26,043
2022-11-02,72.0,32.5,26,043
2022-11-03,70.0,41.0,26,043
2022-11-04,66.5,41.0,26,043
2022-11-05,54.5,38.0,26,043
2022-11-06,50.5,36.5,26,043
2022-11-07,48.5,30.5,26,043
2022-11-08,44.0,31.5,26,043
2022-11-09,52.5,38.5,26,043
2022-11-10,64.0,45.0,26,043
2022-11-11,58.5,33.0,26,043
2022-11-12,34.5,26.0,26,043
2022-11-13,32.0,19.5,26,043
2022-11-14,31.5,14.5,26,043
2022-11-15,32.5,23.5,26,043
2022-11-16,33.0,23.5,26,043
2022-11-17,30.5,23.0,26,043
2022-11-18,28.5,16.5,26,043
2022-11-19,24.5,13.0,26,043
2022-11-20,21.5,8.0,26,043
2022-11-21,28.0,14.0,26,043
2022-11-22,32.0,19.0,26,043
2022-11-23,40.0,14.0,26,043
2022-11-24,48.5,18.5,26,043
2022-11-25,49.0,27.0,26,043
