date,TMAX,TMIN,PRCP,state_ansi,county_ansi
1976-05-15,74.5,38.0,0.0,26,003
1976-05-16,70.0,40.0,1.96,26,003
1976-05-17,48.0,39.0,0.025,26,003
1976-05-18,50.5,31.0,0.0,26,003
1976-05-19,63.0,27.0,0.0,26,003
1976-05-20,63.5,46.0,0.0,26,003
1976-05-21,60.5,40.0,0.0,26,003
1976-05-22,50.5,35.0,0.0,26,003
1976-05-23,48.5,36.0,0.0,26,003
1976-05-24,49.5,35.0,0.0,26,003
1976-05-25,56.5,30.0,0.0,26,003
1976-05-26,67.5,31.0,0.0,26,003
1976-05-27,77.0,49.0,0.0,26,003
1976-05-28,75.0,53.0,0.0,26,003
1976-05-29,72.0,51.0,0.0,26,003
1976-05-30,65.0,53.0,0.255,26,003
1976-05-31,66.5,45.0,0.36,26,003
1976-06-01,63.5,39.5,0.0,26,003
1976-06-02,67.5,33.0,0.0,26,003
1976-06-03,78.5,39.5,0.0,26,003
1976-06-04,79.0,45.5,0.0,26,003
1976-06-05,77.0,52.5,0.0,26,003
1976-06-06,78.5,51.5,0.0,26,003
1976-06-07,85.5,49.5,0.0,26,003
1976-06-08,83.0,57.5,0.07500000000000001,26,003
1976-06-09,81.0,49.5,0.02,26,003
1976-06-10,83.5,59.5,0.015,26,003
1976-06-11,82.5,50.5,0.105,26,003
1976-06-12,74.0,40.0,0.295,26,003
1976-06-13,87.5,56.0,0.0,26,003
1976-06-14,84.5,62.0,0.035,26,003
1976-06-15,82.0,63.0,0.17,26,003
1976-06-16,74.0,46.0,0.11,26,003
1976-06-17,70.0,43.5,0.0,26,003
1976-06-18,71.0,51.5,0.20500000000000002,26,003
1976-06-19,72.5,42.0,0.005,26,003
1976-06-20,80.5,51.5,0.0,26,003
1976-06-21,84.0,53.5,0.0,26,003
1976-06-22,82.0,54.0,0.0,26,003
1976-06-23,82.0,52.0,0.0,26,003
1976-06-24,76.0,54.0,0.08,26,003
1976-06-25,74.0,54.5,0.02,26,003
1976-06-26,72.0,52.0,0.21500000000000002,26,003
1976-06-27,76.0,47.5,0.0,26,003
1976-06-28,78.5,47.5,0.02,26,003
1976-06-29,70.5,44.0,0.0,26,003
1976-06-30,67.0,43.0,0.04,26,003
1976-07-01,66.5,50.5,0.0,26,003
1976-07-02,69.0,52.5,0.0,26,003
1976-07-03,77.5,45.5,0.0,26,003
1976-07-04,77.5,46.5,0.0,26,003
1976-07-05,82.5,44.0,0.0,26,003
1976-07-06,88.0,55.0,0.0,26,003
1976-07-07,84.5,58.5,0.09,26,003
1976-07-08,77.0,46.0,0.0,26,003
1976-07-09,80.0,56.5,0.165,26,003
1976-07-10,83.5,58.0,0.63,26,003
1976-07-11,80.5,50.5,0.015,26,003
1976-07-12,61.0,42.0,0.0,26,003
1976-07-13,73.5,41.5,0.0,26,003
1976-07-14,74.5,52.0,0.38,26,003
1976-07-15,84.5,52.5,0.085,26,003
